station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2023-07-04 00:51,75.00,72.00,90.40,50.00,4.00,0.03,29.87,1011.60,7.00,,FEW,BKN,OVC,,3000.00,4800.00,9000.00,,-TSRA,,,,,,,75.00,KJFK 040451Z 05004KT 7SM -TSRA FEW030 BKN048CB OVC090 24/22 A2987 RMK AO2 LTG DSNT NW RAB25 TSE20B26 SLP116 OCNL LTGICCC NW-N TS NW-N MOV NE P0003 T02390222 403060228 $,
JFK,2023-07-04 01:06,75.00,73.00,93.51,30.00,7.00,,29.86,,10.00,,FEW,BKN,BKN,,4300.00,6000.00,9500.00,,,,,,,,,75.00,KJFK 040506Z 03007KT 10SM FEW043 BKN060 BKN095 24/23 A2986 RMK AO2 LTG DSNT NW-NE RAE01 TSE06 FRQ LTGIC DSNT N-NE CB DSNT N-NE MOV NE P0000 T02390228 $,
JFK,2023-07-04 01:51,74.00,73.00,97.02,90.00,3.00,,29.86,1011.10,10.00,,FEW,SCT,BKN,,5000.00,6500.00,25000.00,,,,,,,,,73.90,KJFK 040551Z 09003KT 10SM FEW050 SCT065 BKN250 23/23 A2986 RMK AO2 LTG DSNT NE RAE01 TSE06 SLP111 P0000 60018 T02330228 10278 20233 50003 $,
JFK,2023-07-04 02:51,74.00,73.00,97.02,0.00,0.00,0.00,29.86,1011.10,10.00,,FEW,SCT,BKN,,4500.00,8500.00,22000.00,,,,,,,,,73.90,KJFK 040651Z 00000KT 10SM FEW045 SCT085 BKN220 23/23 A2986 RMK AO2 SLP111 T02330228 $,
JFK,2023-07-04 03:51,73.00,73.00,100.00,200.00,4.00,0.00,29.86,1011.30,10.00,,FEW,FEW,BKN,,5500.00,9000.00,25000.00,,,,,,,,,73.00,KJFK 040751Z 20004KT 10SM FEW055 FEW090 BKN250 23/23 A2986 RMK AO2 SLP113 T02280228 $,
JFK,2023-07-04 04:51,74.00,71.00,90.97,210.00,6.00,0.00,29.86,1011.20,10.00,,SCT,SCT,BKN,,8000.00,12000.00,22000.00,,,,,,,,,73.90,KJFK 040851Z 21006KT 10SM SCT080 SCT120 BKN220 23/22 A2986 RMK AO2 SLP112 T02330217 50001 $,
JFK,2023-07-04 05:51,73.00,71.00,93.77,210.00,5.00,0.00,29.88,1011.70,10.00,,SCT,BKN,BKN,,6000.00,11000.00,25000.00,,,,,,,,,73.00,KJFK 040951Z 21005KT 10SM SCT060 BKN110 BKN250 23/22 A2988 RMK AO2 SLP117 T02280217 $,
JFK,2023-07-04 06:51,74.00,71.00,90.97,190.00,8.00,0.00,29.89,1012.10,10.00,,SCT,BKN,BKN,BKN,5000.00,6500.00,11000.00,25000.00,,,,,,,,73.90,KJFK 041051Z 19008KT 10SM SCT050 BKN065 BKN110 BKN250 23/22 A2989 RMK AO2 SLP121 T02330217 $,
JFK,2023-07-04 07:51,73.00,71.00,93.77,210.00,13.00,0.00,29.91,1012.70,10.00,,BKN,BKN,BKN,,6500.00,11000.00,25000.00,,,,,,,,,73.00,KJFK 041151Z 21013KT 10SM BKN065 BKN110 BKN250 23/22 A2991 RMK AO2 SLP127 70018 T02280217 10239 20228 53015 $,
JFK,2023-07-04 08:51,75.00,70.00,84.46,190.00,12.00,0.00,29.92,1013.00,10.00,,FEW,SCT,BKN,BKN,2500.00,5000.00,8500.00,16000.00,,,,,,,,75.00,KJFK 041251Z 19012KT 10SM FEW025 SCT050 BKN085 BKN160 24/21 A2992 RMK AO2 SLP130 T02390211 $,
JFK,2023-07-04 09:51,77.00,71.00,82.03,210.00,11.00,0.00,29.92,1013.30,10.00,,FEW,SCT,SCT,SCT,2700.00,9500.00,16000.00,25000.00,,,,,,,,77.00,KJFK 041351Z 21011KT 10SM FEW027 SCT095 SCT160 SCT250 25/22 A2992 RMK AO2 SLP133 T02500217 $,
JFK,2023-07-04 10:51,80.00,72.00,76.36,240.00,6.00,0.00,29.90,1012.50,10.00,,FEW,SCT,BKN,BKN,2800.00,10000.00,16000.00,25000.00,,,,,,,,83.94,KJFK 041451Z 24006KT 10SM FEW028 SCT100 BKN160 BKN250 27/22 A2990 RMK AO2 LTG DSNT W AND NW SLP125 CB DSNT W-NW MOV E T02670222 58002 $,
JFK,2023-07-04 11:35,81.00,72.00,74.15,220.00,6.00,0.00,29.91,,10.00,,SCT,SCT,BKN,BKN,2200.00,11000.00,14000.00,25000.00,TS,,,,,,,85.35,KJFK 041535Z 22006KT 10SM TS SCT022CB SCT110 BKN140 BKN250 27/22 A2991 RMK AO2 TSB35 OCNL LTGICCG W-NW TS W-NW MOV E T02720222 $,
JFK,2023-07-04 11:51,82.00,72.00,71.78,220.00,4.00,0.00,29.91,1012.70,10.00,,SCT,BKN,BKN,BKN,2400.00,9500.00,14000.00,25000.00,TS,,,,,,,86.83,KJFK 041551Z 22004KT 10SM TS SCT024CB BKN095 BKN140 BKN250 28/22 A2991 RMK AO2 TSB35 SLP127 FRQ LTGICCG W-NW TS W-NW MOV E VCSH W-NW T02780222 $,
JFK,2023-07-04 12:13,79.00,72.00,79.17,220.00,8.00,,29.91,,8.00,,BKN,BKN,BKN,,2600.00,11000.00,25000.00,,-TSRA,,,,,,,79.00,KJFK 041613Z 22008KT 8SM -TSRA BKN026CB BKN110 BKN250 26/22 A2991 RMK AO2 RAB12 FRQ LTGICCG OHD AND SW-N TS OHD AND SW-N MOV E P0000 T02610222 $,
JFK,2023-07-04 12:43,76.00,74.00,93.53,250.00,10.00,0.04,29.91,,4.00,,FEW,BKN,BKN,OVC,800.00,2400.00,9500.00,22000.00,TSRA BR,,,,,,,75.90,KJFK 041643Z 25010KT 4SM R04R/4000VP6000FT TSRA BR FEW008 BKN024CB BKN095 OVC220 24/23 A2991 RMK AO2 RAB12 VIS SE-SW 2 1/2 FRQ LTGICCG OHD AND SE-W TS OHD AND SE-W MOV E P0004 T02440233 $,
JFK,2023-07-04 12:51,75.00,74.00,96.38,280.00,8.00,0.09,29.92,1013.00,5.00,,FEW,SCT,BKN,BKN,800.00,2400.00,9000.00,22000.00,TSRA BR,,,,,,,75.00,KJFK 041651Z 28008KT 5SM R04R/4000VP6000FT TSRA BR FEW008 SCT024CB BKN090 BKN220 24/23 A2992 RMK AO2 RAB12 SLP130 VIS SE-S 2 1/2 FRQ LTGICCG OHD AND SE-SW TS OHD AND SE-SW MOV E P0009 T02390233 $,
JFK,2023-07-04 13:20,73.00,72.00,96.68,250.00,5.00,0.04,29.89,,7.00,,FEW,SCT,BKN,BKN,800.00,3200.00,9000.00,25000.00,-RA,,,,,,,73.00,KJFK 041720Z 25005KT 7SM -RA FEW008 SCT032CB BKN090 BKN250 23/22 A2989 RMK AO2 TSE20 OCNL LTGICCG SE CB SE MOV E CB DSNT NW MOV SE P0004 T02280222 $,
JFK,2023-07-04 13:51,77.00,72.00,84.58,0.00,0.00,0.05,29.88,1011.90,10.00,,FEW,SCT,BKN,BKN,1300.00,3200.00,9500.00,25000.00,,,,,,,,77.00,KJFK 041751Z 00000KT 10SM FEW013 SCT032 BKN095 BKN250 25/22 A2988 RMK AO2 RAE38 TSE20 SLP119 CB DSNT SW-NW MOV SE P0005 60014 T02500222 10278 20228 58006 $,
JFK,2023-07-04 14:46,77.00,71.60,83.44,220.00,6.00,0.00,29.89,,10.00,,FEW,SCT,SCT,BKN,1300.00,3500.00,10000.00,20000.00,TS,,,,,,,77.00,KJFK 041846Z 22006KT 10SM TS FEW013 SCT035CB SCT100 BKN200 BKN250 25/22 A2989 RMK AO2 TSB46 OCNL LTGCG NW TS NW MOV SE TCU DSNT N $,
JFK,2023-07-04 14:51,77.00,71.00,82.03,220.00,7.00,0.00,29.89,1012.10,10.00,,FEW,SCT,SCT,BKN,1300.00,3500.00,10000.00,20000.00,TS,,,,,,,77.00,KJFK 041851Z 22007KT 10SM TS FEW013 SCT035CB SCT100 BKN200 BKN250 25/22 A2989 RMK AO2 TSB46 SLP121 OCNL LTGCG NW TS NW MOV SE TCU DSNT N T02500217 $,
JFK,2023-07-04 15:38,77.00,70.00,79.02,250.00,6.00,0.00,29.89,,10.00,,FEW,SCT,SCT,BKN,1100.00,3200.00,9000.00,20000.00,,,,,,,,77.00,KJFK 041938Z COR 25006KT 10SM FEW011 SCT032CB SCT090 BKN200 BKN250 25/21 A2989 RMK AO2 TSE38 CBMAM OHD-N MOV SE CB DSNT SW-NW TCU DSNT S-NW T02500211 $,
JFK,2023-07-04 15:51,76.00,71.00,85.09,210.00,5.00,0.00,29.89,1012.20,10.00,,FEW,SCT,SCT,BKN,1100.00,3200.00,9000.00,20000.00,,,,,,,,75.90,KJFK 041951Z 21005KT 10SM FEW011 SCT032CB SCT090 BKN200 BKN250 24/22 A2989 RMK AO2 TSE38 SLP122 CBMAM OHD MOV SE CB DSNT W-NW TCU DSNT W VCSH W T02440217 $,
JFK,2023-07-04 16:51,75.00,72.00,90.40,200.00,6.00,0.00,29.90,1012.30,10.00,,FEW,SCT,SCT,BKN,2000.00,3200.00,9000.00,25000.00,,,,,,,,75.00,KJFK 042051Z 20006KT 10SM FEW020 SCT032CB SCT090 BKN250 24/22 A2990 RMK AO2 SLP123 CBMAM OHD-SW MOV SE CB DSNT NW TCU DSNT NW-N T02390222 51004 $,
JFK,2023-07-04 17:51,78.00,73.00,84.36,130.00,3.00,0.00,29.89,1012.00,10.00,,FEW,SCT,SCT,SCT,2000.00,3200.00,8000.00,21000.00,,,,,,,,78.10,KJFK 042151Z 13003KT 10SM FEW020 SCT032 SCT080 SCT210 BKN250 26/23 A2989 RMK AO2 SLP120 CB DSNT SW TCU DSNT SW-DSNT NW T02560228 $,
JFK,2023-07-04 18:51,79.00,73.00,81.89,90.00,4.00,0.00,29.90,1012.60,10.00,,FEW,FEW,SCT,BKN,2000.00,3200.00,8000.00,25000.00,,,,,,,,79.00,KJFK 042251Z 09004KT 10SM FEW020 FEW032 SCT080 BKN250 26/23 A2990 RMK AO2 SLP126 TCU DSNT W AND DSNT NW T02610228 $,
JFK,2023-07-04 19:51,77.00,73.00,87.48,190.00,4.00,0.00,29.91,1012.80,10.00,,FEW,SCT,BKN,,3200.00,8000.00,25000.00,,,,,,,,,77.00,KJFK 042351Z 19004KT 10SM FEW032 SCT080 BKN250 25/23 A2991 RMK AO2 SLP128 TCU DSNT W T02500228 10261 20233 53005 $,
JFK,2023-07-04 20:51,74.00,72.00,93.79,210.00,5.00,0.00,29.92,1013.00,10.00,,FEW,FEW,FEW,SCT,3200.00,6000.00,8000.00,25000.00,,,,,,,,73.90,KJFK 050051Z 21005KT 10SM FEW032 FEW060 FEW080 SCT250 23/22 A2992 RMK AO2 SLP130 T02330222 $,
JFK,2023-07-04 21:48,73.40,71.60,94.10,0.00,0.00,0.00,29.93,,10.00,,FEW,FEW,FEW,SCT,400.00,3200.00,6000.00,25000.00,,,,,,,,73.40,KJFK 050148Z 00000KT 10SM FEW004 FEW032 FEW060 SCT250 23/22 A2993 RMK AO2 FU FEW004 $,
JFK,2023-07-04 21:51,75.00,72.00,90.40,0.00,0.00,0.00,29.94,1013.70,10.00,,FEW,FEW,FEW,SCT,400.00,3200.00,6000.00,25000.00,,,,,,,,75.00,KJFK 050151Z 00000KT 10SM FEW004 FEW032 FEW060 SCT250 24/22 A2994 RMK AO2 SLP137 FU FEW004 T02390222 $,
JFK,2023-07-04 22:51,75.00,72.00,90.40,0.00,0.00,0.00,29.96,1014.40,3.00,,FEW,SCT,SCT,,3500.00,12000.00,25000.00,,BR,,,,,,,75.00,KJFK 050251Z 00000KT 3SM BR FEW035 SCT120 SCT250 24/22 A2996 RMK AO2 SLP144 T02390222 53015 $,
JFK,2023-07-04 23:51,73.00,72.00,96.68,0.00,0.00,0.00,29.94,1014.00,4.00,,SCT,SCT,,,12000.00,25000.00,,,BR FU,,,,,,,73.00,KJFK 050351Z 00000KT 4SM BR FU SCT120 SCT250 23/22 A2994 RMK AO2 SLP140 T02280222 $,
JFK,2023-07-05 00:51,73.00,72.00,96.68,220.00,4.00,0.00,29.96,1014.40,5.00,,FEW,SCT,,,12000.00,25000.00,,,BR FU,,,,,,,73.00,KJFK 050451Z 22004KT 5SM BR FU FEW120 SCT250 23/22 A2996 RMK AO2 VIS 2 1/2 W SLP144 T02280222 402780222 $,
JFK,2023-07-05 01:24,74.00,72.00,93.79,0.00,0.00,0.00,29.96,,2.50,,BKN,BKN,,,12000.00,25000.00,,,BR,,,,,,,73.90,KJFK 050524Z 00000KT 2 1/2SM BR BKN120 BKN250 23/22 A2996 RMK AO2 T02330222 $,
JFK,2023-07-05 01:51,73.00,71.00,93.77,220.00,5.00,0.00,29.96,1014.60,2.00,,FEW,SCT,,,12000.00,25000.00,,,BR,,,,,,,73.00,KJFK 050551Z 22005KT 2SM BR FEW120 SCT250 23/22 A2996 RMK AO2 SLP146 T02280217 10250 20222 53002 $,
JFK,2023-07-05 02:51,72.00,71.00,96.99,50.00,5.00,0.00,29.96,1014.60,2.00,,FEW,FEW,,,11000.00,25000.00,,,BR,,,,,,,72.00,KJFK 050651Z 05005KT 2SM BR FEW110 FEW250 22/22 A2996 RMK AO2 SLP146 T02220217 $,
JFK,2023-07-05 03:51,71.00,70.00,96.32,50.00,3.00,0.00,29.95,1014.30,2.00,,FEW,FEW,FEW,,1700.00,12000.00,25000.00,,BR,,,,,,,71.10,KJFK 050751Z 05003KT 2SM BR FEW017 FEW120 FEW250 22/21 A2995 RMK AO2 SLP143 T02170211 $,
JFK,2023-07-05 04:49,71.60,69.80,94.06,50.00,3.00,0.00,29.96,,4.00,,FEW,FEW,FEW,,1100.00,11000.00,25000.00,,BR,,,,,,,71.60,KJFK 050849Z 05003KT 4SM BR FEW011 FEW110 FEW250 22/21 A2996 RMK AO2 IEM_GHCNH,
JFK,2023-07-05 04:51,70.00,69.00,96.97,60.00,3.00,0.00,29.96,1014.40,4.00,,FEW,FEW,FEW,,1100.00,11000.00,25000.00,,BR,,,,,,,70.00,KJFK 050851Z 06003KT 4SM BR FEW011 FEW110 FEW250 21/21 A2996 RMK AO2 SLP144 T02110206 55002 $,
JFK,2023-07-05 05:49,69.80,69.80,100.00,60.00,3.00,0.00,29.96,,2.50,,FEW,,,,25000.00,,,,BR,,,,,,,69.80,KJFK 050949Z 06003KT 2 1/2SM BR FEW250 21/21 A2996 RMK AO2 IEM_GHCNH,
JFK,2023-07-05 05:51,70.00,69.00,96.97,0.00,0.00,0.00,29.96,1014.50,3.00,,FEW,,,,25000.00,,,,BR,,,,,,,70.00,KJFK 050951Z 00000KT 3SM BR FEW250 21/21 A2996 RMK AO2 SLP145 T02110206 $,
JFK,2023-07-05 06:51,74.00,70.00,87.63,0.00,0.00,0.00,29.97,1014.90,5.00,,FEW,,,,25000.00,,,,BR,,,,,,,73.90,KJFK 051051Z 00000KT 5SM BR FEW250 23/21 A2997 RMK AO2 SLP149 T02330211 $,
JFK,2023-07-05 07:51,78.00,69.00,73.88,360.00,4.00,0.00,29.99,1015.40,5.00,,FEW,,,,25000.00,,,,HZ,,,,,,,78.10,KJFK 051151Z 36004KT 5SM HZ FEW250 26/21 A2999 RMK AO2 SLP154 70014 T02560206 10256 20211 53010 $,
JFK,2023-07-05 08:51,81.00,67.00,62.28,50.00,8.00,0.00,30.00,1015.90,8.00,,FEW,,,,25000.00,,,,,,,,,,,83.40,KJFK 051251Z 05008KT 8SM FEW250 27/19 A3000 RMK AO2 SLP159 T02720194,
JFK,2023-07-05 09:51,84.00,67.00,56.51,60.00,4.00,0.00,30.00,1015.70,9.00,,FEW,,,,25000.00,,,,,,,,,,,86.62,KJFK 051351Z 06004KT 9SM FEW250 29/19 A3000 RMK AO2 SLP157 T02890194,
JFK,2023-07-05 10:51,82.00,71.00,69.62,210.00,7.00,0.00,30.00,1015.70,7.00,,FEW,,,,25000.00,,,,,,,,,,,86.35,KJFK 051451Z 21007KT 7SM FEW250 28/22 A3000 RMK AO2 SLP157 T02780217 51003,
JFK,2023-07-05 11:51,86.00,70.00,58.95,200.00,7.00,0.00,29.99,1015.50,9.00,,FEW,FEW,,,4700.00,25000.00,,,,,,,,,,90.73,KJFK 051551Z 20007KT 9SM FEW047 FEW250 30/21 A2999 RMK AO2 SLP155 T03000211,
JFK,2023-07-05 12:51,83.00,71.00,67.62,200.00,10.00,0.00,29.99,1015.50,9.00,,FEW,FEW,,,5000.00,25000.00,,,,,,,,,,87.57,KJFK 051651Z 20010KT 9SM FEW050 FEW250 28/22 A2999 RMK AO2 SLP155 T02830217,
JFK,2023-07-05 13:51,85.00,70.00,61.06,200.00,10.00,0.00,29.99,1015.50,9.00,,FEW,FEW,,,5000.00,25000.00,,,,,,,,,,89.40,KJFK 051751Z 20010KT 9SM FEW050 FEW250 29/21 A2999 RMK AO2 SLP155 CB DSNT SW T02940211 10300 20256 56003,
JFK,2023-07-05 14:51,86.00,68.00,55.04,200.00,9.00,0.00,29.98,1015.10,10.00,,FEW,FEW,,,5000.00,25000.00,,,,,,,,,,89.41,KJFK 051851Z 20009KT 10SM FEW050 FEW250 30/20 A2998 RMK AO2 SLP151 CB DSNT SW T03000200,
JFK,2023-07-05 15:51,85.00,71.00,63.40,180.00,10.00,0.00,29.97,1014.80,10.00,,FEW,FEW,,,5000.00,25000.00,,,,,,,,,,90.16,KJFK 051951Z 18010KT 10SM FEW050 FEW250 29/22 A2997 RMK AO2 SLP148 T02940217,
JFK,2023-07-05 16:51,83.00,71.00,67.62,180.00,12.00,0.00,29.97,1014.70,10.00,,FEW,FEW,,,5000.00,25000.00,,,,,,,,,,87.57,KJFK 052051Z 18012KT 10SM FEW050 FEW250 28/22 A2997 RMK AO2 SLP147 T02830217 56008,
JFK,2023-07-05 17:51,81.00,71.00,71.92,190.00,12.00,0.00,29.95,1014.10,10.00,,FEW,SCT,,,5000.00,25000.00,,,,,,,,,,84.95,KJFK 052151Z 19012KT 10SM FEW050 SCT250 27/22 A2995 RMK AO2 SLP141 T02720217,
JFK,2023-07-05 18:51,79.00,71.00,76.79,190.00,10.00,0.00,29.95,1014.20,10.00,,FEW,SCT,,,5000.00,25000.00,,,,,,,,,,79.00,KJFK 052251Z 19010KT 10SM FEW050 SCT250 26/22 A2995 RMK AO2 SLP142 T02610217 $,
JFK,2023-07-05 19:51,77.00,70.00,79.02,200.00,9.00,0.00,29.96,1014.40,10.00,,FEW,SCT,,,5000.00,25000.00,,,,,,,,,,77.00,KJFK 052351Z 20009KT 10SM FEW050 SCT250 25/21 A2996 RMK AO2 SLP144 T02500211 10311 20250 55003 $,
JFK,2023-07-05 20:51,76.00,70.00,81.96,210.00,7.00,0.00,29.96,1014.40,10.00,,FEW,SCT,,,5500.00,25000.00,,,,,,,,,,75.90,KJFK 060051Z 21007KT 10SM FEW055 SCT250 24/21 A2996 RMK AO2 SLP144 T02440211 $,
JFK,2023-07-05 21:51,75.00,71.00,87.68,190.00,7.00,0.00,29.98,1015.10,10.00,,FEW,,,,25000.00,,,,,,,,,,,75.00,KJFK 060151Z 19007KT 10SM FEW250 24/22 A2998 RMK AO2 SLP151 T02390217 $,
JFK,2023-07-05 22:51,74.00,71.00,90.97,200.00,4.00,0.00,29.98,1015.20,10.00,,FEW,FEW,,,5500.00,25000.00,,,,,,,,,,73.90,KJFK 060251Z 20004KT 10SM FEW055 FEW250 23/22 A2998 RMK AO2 SLP152 T02330217 53008 $,
JFK,2023-07-05 23:51,74.00,72.00,93.79,190.00,4.00,0.00,29.98,1015.10,10.00,,FEW,,,,25000.00,,,,,,,,,,,73.90,KJFK 060351Z 19004KT 10SM FEW250 23/22 A2998 RMK AO2 SLP151 T02330222 $,
JFK,2023-07-06 00:51,73.00,72.00,96.68,190.00,5.00,0.00,29.98,1015.30,10.00,,FEW,,,,25000.00,,,,,,,,,,,73.00,KJFK 060451Z 19005KT 10SM FEW250 23/22 A2998 RMK AO2 SLP153 T02280222 403110211 $,
JFK,2023-07-06 01:51,74.00,72.00,93.79,200.00,4.00,0.00,29.98,1015.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,73.90,KJFK 060551Z 20004KT 10SM FEW250 23/22 A2998 RMK AO2 SLP152 T02330222 10250 20228 57001 $,
JFK,2023-07-06 02:51,72.00,71.00,96.99,180.00,3.00,0.00,29.98,1015.10,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 060651Z 18003KT 10SM FEW250 22/22 A2998 RMK AO2 SLP151 T02220217 $,
JFK,2023-07-06 03:51,72.00,71.00,96.99,170.00,4.00,0.00,29.96,1014.70,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 060751Z 17004KT 10SM FEW250 22/22 A2996 RMK AO2 SLP147 T02220217 $,
JFK,2023-07-06 04:51,72.00,71.00,96.99,190.00,6.00,0.00,29.96,1014.60,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 060851Z 19006KT 10SM FEW250 22/22 A2996 RMK AO2 SLP146 T02220217 58006 $,
JFK,2023-07-06 05:51,72.00,72.00,100.00,190.00,3.00,0.00,29.96,1014.30,10.00,,FEW,,,,25000.00,,,,,,,,,,,72.00,KJFK 060951Z 19003KT 10SM FEW250 22/22 A2996 RMK AO2 SLP143 T02220222 $,
JFK,2023-07-06 06:51,75.00,72.00,90.40,0.00,0.00,0.00,29.95,1014.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,75.00,KJFK 061051Z 00000KT 10SM FEW250 24/22 A2995 RMK AO2 SLP142 T02390222 $,
JFK,2023-07-06 07:51,78.00,73.00,84.36,130.00,3.00,0.00,29.97,1014.80,9.00,,FEW,,,,25000.00,,,,,,,,,,,78.10,KJFK 061151Z 13003KT 9SM FEW250 26/23 A2997 RMK AO2 SLP148 T02560228 10256 20217 53002 $,
JFK,2023-07-06 08:51,78.00,73.00,84.36,190.00,6.00,0.00,29.97,1014.90,10.00,,FEW,FEW,,,3200.00,25000.00,,,,,,,,,,78.10,KJFK 061251Z 19006KT 10SM FEW032 FEW250 26/23 A2997 RMK AO2 SLP149 T02560228 $,
JFK,2023-07-06 09:49,78.80,73.40,83.55,170.00,8.00,0.00,29.98,,10.00,,FEW,FEW,FEW,,600.00,3500.00,25000.00,,VCFG,,,,,,,78.80,KJFK 061349Z 17008KT 10SM VCFG FEW006 FEW035 FEW250 26/23 A2998 RMK AO2 VCFG S IEM_GHCNH,
JFK,2023-07-06 09:51,80.00,73.00,78.99,180.00,9.00,0.00,29.98,1015.10,10.00,,FEW,FEW,FEW,,600.00,3500.00,25000.00,,VCFG,,,,,,,84.30,KJFK 061351Z 18009KT 10SM VCFG FEW006 FEW035 FEW250 27/23 A2998 RMK AO2 SLP151 VCFG S T02670228 $,
JFK,2023-07-06 10:51,79.00,73.00,81.89,180.00,6.00,0.00,29.98,1015.00,10.00,,FEW,FEW,FEW,,700.00,3500.00,25000.00,,,,,,,,,79.00,KJFK 061451Z 18006KT 10SM FEW007 FEW035 FEW250 26/23 A2998 RMK AO2 SLP150 T02610228 50003 $,
JFK,2023-07-06 11:51,82.00,72.00,71.78,190.00,9.00,0.00,29.97,1014.80,10.00,,FEW,FEW,,,4000.00,25000.00,,,,,,,,,,86.83,KJFK 061551Z 19009KT 10SM FEW040 FEW250 28/22 A2997 RMK AO2 SLP148 T02780222 $,
JFK,2023-07-06 12:51,84.00,72.00,67.28,180.00,10.00,0.00,29.96,1014.40,10.00,,FEW,FEW,,,4300.00,25000.00,,,,,,,,,,89.62,KJFK 061651Z 18010KT 10SM FEW043 FEW250 29/22 A2996 RMK AO2 SLP144 T02890222 $,
JFK,2023-07-06 13:49,82.40,71.60,69.90,190.00,11.00,0.00,29.95,,10.00,,FEW,FEW,FEW,,800.00,4500.00,25000.00,,,,,,,,,87.18,KJFK 061749Z 19011KT 10SM FEW008 FEW045 FEW250 28/22 A2995 RMK AO2 IEM_GHCNH,
JFK,2023-07-06 13:51,83.00,72.00,69.71,190.00,10.00,0.00,29.95,1014.20,10.00,,FEW,FEW,FEW,,800.00,4500.00,25000.00,,,,,,,,,88.11,KJFK 061751Z 19010KT 10SM FEW008 FEW045 FEW250 28/22 A2995 RMK AO2 SLP142 T02830222 10289 20250 56008 $,
JFK,2023-07-06 14:51,81.00,73.00,76.70,180.00,9.00,0.00,29.93,1013.60,10.00,,FEW,FEW,FEW,,800.00,4500.00,25000.00,,,,,,,,,85.81,KJFK 061851Z 18009KT 10SM FEW008 FEW045 FEW250 27/23 A2993 RMK AO2 SLP136 CB DSNT W AND DSNT NW T02720228 $,
JFK,2023-07-06 15:51,83.00,72.00,69.71,170.00,9.00,0.00,29.91,1013.00,10.00,,FEW,FEW,,,4500.00,25000.00,,,,,,,,,,88.11,KJFK 061951Z 17009KT 10SM FEW045 FEW250 28/22 A2991 RMK AO2 SLP130 CB DSNT NW T02830222 $,
JFK,2023-07-06 16:51,82.00,73.00,74.24,170.00,9.00,0.00,29.91,1012.70,10.00,,FEW,FEW,,,4500.00,25000.00,,,,,,,,,,87.39,KJFK 062051Z 17009KT 10SM FEW045 FEW250 28/23 A2991 RMK AO2 SLP127 CB DSNT NW T02780228 56015 $,
JFK,2023-07-06 17:46,80.60,73.40,78.76,160.00,10.00,0.00,29.90,,10.00,,FEW,FEW,FEW,,800.00,4500.00,25000.00,,,,,,,,,85.32,KJFK 062146Z 16010KT 10SM FEW008 FEW045 FEW250 27/23 A2990 RMK AO2,
JFK,2023-07-06 17:51,80.00,73.00,78.99,160.00,10.00,0.00,29.89,1012.20,10.00,,FEW,FEW,FEW,,800.00,4500.00,25000.00,,,,,,,,,84.30,KJFK 062151Z 16010KT 10SM FEW008 FEW045 FEW250 27/23 A2989 RMK AO2 SLP122 T02670228,
JFK,2023-07-06 18:51,78.00,73.00,84.36,150.00,10.00,0.00,29.90,1012.30,10.00,,FEW,FEW,SCT,,800.00,4500.00,25000.00,,,,,,,,,78.10,KJFK 062251Z 15010KT 10SM FEW008 FEW045 SCT250 26/23 A2990 RMK AO2 SLP123 T02560228,
JFK,2023-07-06 19:51,76.00,74.00,93.53,160.00,8.00,0.00,29.90,1012.50,10.00,,FEW,FEW,SCT,,800.00,5000.00,25000.00,,,,,,,,,75.90,KJFK 062351Z 16008KT 10SM FEW008 FEW050 SCT250 24/23 A2990 RMK AO2 SLP125 T02440233 10283 20244 55002,
JFK,2023-07-06 20:38,75.00,73.00,93.51,160.00,9.00,0.00,29.90,,10.00,,BKN,BKN,BKN,,800.00,14000.00,25000.00,,,,,,,,,75.00,KJFK 070038Z 16009KT 10SM BKN008 BKN140 BKN250 24/23 A2990 RMK AO2 T02390228,
JFK,2023-07-06 20:51,75.00,73.00,93.51,160.00,9.00,0.00,29.90,1012.60,10.00,,BKN,BKN,BKN,,800.00,14000.00,25000.00,,,,,,,,,75.00,KJFK 070051Z 16009KT 10SM BKN008 BKN140 BKN250 24/23 A2990 RMK AO2 SLP126 T02390228,
JFK,2023-07-06 21:29,75.00,72.00,90.40,170.00,9.00,0.00,29.91,,10.00,,FEW,FEW,FEW,,800.00,5500.00,25000.00,,,,,,,,,75.00,KJFK 070129Z 17009KT 10SM FEW008 FEW055 FEW250 24/22 A2991 RMK AO2 T02390222,
JFK,2023-07-06 21:51,75.00,72.00,90.40,160.00,7.00,0.00,29.91,1012.80,10.00,,FEW,FEW,FEW,,800.00,5500.00,25000.00,,,,,,,,,75.00,KJFK 070151Z 16007KT 10SM FEW008 FEW055 FEW250 24/22 A2991 RMK AO2 SLP128 T02390222,
