YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ORIGIN_AIRPORT_CODE
2025,7,8,2,19977,N875UA,11618,13495,1529,2.0,2.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,19977,N896UA,11618,10397,830,44.0,44.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,EWR
2025,7,8,2,19977,N896UA,11618,10423,1457,6.0,6.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,19977,N898UA,11618,10721,1416,-9.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,19977,N898UA,11618,10721,1929,281.0,281.0,1.0,,0.0,0.0,0.0,281.0,38.0,0.0,0.0,EWR
2025,7,8,2,19977,N898UA,11618,11057,830,-7.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20304,N256SY,12953,14730,1229,-9.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20304,N295SY,12953,13851,1854,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20304,N311SY,12953,14122,1359,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20304,N319SY,12953,10693,2000,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20304,N326SY,12953,14576,1015,34.0,34.0,1.0,,0.0,0.0,0.0,30.0,0.0,0.0,0.0,LGA
2025,7,8,2,20368,196NV,11618,15624,1155,-9.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20368,197NV,11618,10431,955,-6.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20398,N200NN,11618,13930,1429,-6.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20398,N783LC,11618,13930,1049,12.0,12.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N2027J,12478,14843,1920,-2.0,0.0,0.0,,0.0,0.0,0.0,0.0,49.0,0.0,0.0,JFK
2025,7,8,2,20409,N2084J,12478,10994,1544,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N2084J,12478,14893,1825,246.0,246.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N2156J,12478,12892,600,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N2169J,12478,12892,1210,106.0,106.0,1.0,,0.0,0.0,0.0,0.0,7.0,0.0,106.0,JFK
2025,7,8,2,20409,N2180J,12478,14771,1659,24.0,24.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N2188J,12478,12892,1600,-8.0,0.0,0.0,,0.0,0.0,0.0,0.0,49.0,0.0,0.0,JFK
2025,7,8,2,20409,N3044J,12478,10154,1035,-10.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3044J,12478,10721,1445,158.0,158.0,1.0,,0.0,0.0,19.0,0.0,0.0,0.0,114.0,JFK
2025,7,8,2,20409,N3044J,12478,10721,1930,371.0,371.0,1.0,,0.0,0.0,35.0,0.0,0.0,0.0,318.0,JFK
2025,7,8,2,20409,N3062J,12478,10792,730,33.0,33.0,1.0,,0.0,0.0,16.0,0.0,0.0,0.0,11.0,JFK
2025,7,8,2,20409,N3062J,12478,12451,1100,256.0,256.0,1.0,,0.0,0.0,202.0,0.0,0.0,0.0,54.0,JFK
2025,7,8,2,20409,N3077J,12478,10792,1715,-2.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3077J,12478,14027,1515,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3077J,12478,14986,745,-2.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3113J,12478,10693,1330,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3113J,12478,10693,2000,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3138J,12478,10721,1630,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3138J,12478,14122,2159,50.0,50.0,1.0,,0.0,0.0,50.0,0.0,74.0,0.0,0.0,JFK
2025,7,8,2,20409,N3142J,12478,10800,1659,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3142J,12478,13930,929,2.0,2.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3142J,12478,14570,1835,345.0,345.0,1.0,,0.0,0.0,0.0,295.0,20.0,0.0,50.0,JFK
2025,7,8,2,20409,N3145J,12478,13930,2030,273.0,273.0,1.0,,0.0,0.0,257.0,0.0,0.0,0.0,0.0,JFK
2025,7,8,2,20409,N3152J,12478,11278,2130,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3156J,12478,10397,810,6.0,6.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3156J,12478,11433,2145,-7.0,0.0,0.0,,0.0,0.0,0.0,0.0,49.0,0.0,0.0,JFK
2025,7,8,2,20409,N3156J,12478,12250,1450,-5.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3162J,12478,10721,645,19.0,19.0,1.0,,0.0,0.0,19.0,0.0,7.0,0.0,0.0,JFK
2025,7,8,2,20409,N3185J,12478,10721,830,-6.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3189J,12478,10154,1400,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3189J,12478,14027,1850,157.0,157.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3195J,12478,14576,2150,14.0,14.0,0.0,,0.0,0.0,14.0,0.0,44.0,0.0,0.0,JFK
2025,7,8,2,20409,N3196J,12478,11697,2140,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3232J,12478,10792,1025,-5.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3232J,12478,13204,1459,41.0,41.0,1.0,,0.0,0.0,18.0,0.0,0.0,0.0,11.0,JFK
2025,7,8,2,20409,N3232J,12478,14321,2245,156.0,156.0,1.0,,0.0,0.0,0.0,8.0,0.0,0.0,139.0,JFK
2025,7,8,2,20409,N3242J,12478,10792,2215,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,JFK
2025,7,8,2,20409,N3242J,12478,13495,900,-9.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N324JB,12953,10154,1310,-9.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N3251J,12478,12451,1759,93.0,93.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3251J,12478,13541,925,-1.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N3251J,12478,14321,1200,75.0,75.0,1.0,,0.0,0.0,12.0,0.0,0.0,0.0,51.0,JFK
2025,7,8,2,20409,N3258J,12478,13541,1445,28.0,28.0,1.0,,0.0,0.0,28.0,0.0,23.0,0.0,0.0,JFK
2025,7,8,2,20409,N3258J,12478,14576,959,4.0,4.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N505JB,12478,13204,630,-5.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N510JB,12478,15304,1850,-6.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N526JL,12478,10732,2255,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N534JB,12478,14843,2040,28.0,28.0,1.0,,0.0,0.0,27.0,0.0,0.0,0.0,0.0,JFK
2025,7,8,2,20409,N535JB,11618,15304,1039,-7.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N552JB,11618,11697,2100,165.0,165.0,1.0,,0.0,0.0,109.0,0.0,0.0,0.0,52.0,EWR
2025,7,8,2,20409,N559JB,11618,14027,2000,,,,,1.0,0.0,,,,,,EWR
2025,7,8,2,20409,N561JB,12953,11697,700,0.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N569JB,12478,14107,1747,72.0,72.0,1.0,,0.0,0.0,0.0,0.0,56.0,0.0,72.0,JFK
2025,7,8,2,20409,N571JB,12478,14027,730,-2.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N571JB,12478,14492,1455,23.0,23.0,1.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N579JB,12478,13204,1200,86.0,86.0,1.0,,0.0,0.0,23.0,0.0,0.0,0.0,43.0,JFK
2025,7,8,2,20409,N579JB,12478,14685,650,-8.0,0.0,0.0,,0.0,0.0,0.0,0.0,23.0,0.0,0.0,JFK
2025,7,8,2,20409,N583JB,12478,13204,1830,298.0,298.0,1.0,,0.0,0.0,0.0,273.0,27.0,0.0,25.0,JFK
2025,7,8,2,20409,N585JB,12478,14843,1115,43.0,43.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,JFK
2025,7,8,2,20409,N588JB,12478,15304,1415,-2.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N590JB,12478,11292,810,-9.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N590JB,12478,13204,2040,260.0,260.0,1.0,,0.0,0.0,44.0,0.0,0.0,0.0,199.0,JFK
2025,7,8,2,20409,N591JB,11618,11697,1329,21.0,21.0,1.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N591JB,11618,14635,600,9.0,9.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N591JB,12953,14027,2059,87.0,87.0,1.0,,0.0,0.0,7.0,0.0,4.0,0.0,80.0,LGA
2025,7,8,2,20409,N592JB,12478,14492,2029,31.0,31.0,1.0,,0.0,0.0,31.0,0.0,81.0,0.0,0.0,JFK
2025,7,8,2,20409,N599JB,12953,13204,1050,-2.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N607JB,12478,10721,1059,110.0,110.0,1.0,,0.0,0.0,108.0,0.0,0.0,0.0,0.0,JFK
2025,7,8,2,20409,N613JB,11618,13204,945,2.0,2.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N613JB,11618,13204,1707,-1.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N623JB,12478,10721,2259,72.0,72.0,1.0,,0.0,0.0,57.0,0.0,39.0,0.0,15.0,JFK
2025,7,8,2,20409,N623JB,12478,14492,645,3.0,3.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N625JB,12478,14635,1659,258.0,258.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N630JB,12953,14027,945,-3.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N635JB,12478,10849,1100,17.0,17.0,1.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N635JB,12478,15096,2230,95.0,95.0,1.0,,0.0,0.0,6.0,0.0,11.0,0.0,89.0,JFK
2025,7,8,2,20409,N636JB,12478,10732,501,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N636JB,12478,11697,1429,1.0,1.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N641JB,12478,14635,859,-6.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N644JB,12478,10397,1350,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N644JB,12478,13204,829,1.0,1.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N646JB,12478,14843,525,-1.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N648JB,12953,15304,2120,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20409,N651JB,12953,11697,1330,-4.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N652JB,11618,11697,659,-2.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N655JB,12953,11697,1555,33.0,33.0,1.0,,0.0,0.0,20.0,0.0,14.0,0.0,13.0,LGA
2025,7,8,2,20409,N657JB,12953,13204,1457,95.0,95.0,1.0,,0.0,0.0,17.0,0.0,11.0,0.0,78.0,LGA
2025,7,8,2,20409,N658JB,12478,11292,2018,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,58.0,0.0,0.0,JFK
2025,7,8,2,20409,N659JB,12478,10529,2230,335.0,335.0,1.0,,0.0,0.0,0.0,294.0,0.0,0.0,8.0,JFK
2025,7,8,2,20409,N661JB,12478,14254,2006,62.0,62.0,1.0,,0.0,0.0,0.0,29.0,0.0,0.0,27.0,JFK
2025,7,8,2,20409,N661JB,12953,13204,630,-1.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N662JB,12953,11697,1939,216.0,216.0,1.0,,0.0,0.0,11.0,0.0,0.0,0.0,196.0,LGA
2025,7,8,2,20409,N665JB,12478,14307,2229,103.0,103.0,1.0,,0.0,0.0,5.0,0.0,14.0,0.0,98.0,JFK
2025,7,8,2,20409,N703JB,11618,15304,1559,,,,,1.0,0.0,,,,,,EWR
2025,7,8,2,20409,N708JB,12478,10397,2100,62.0,62.0,1.0,,0.0,0.0,0.0,40.0,9.0,0.0,22.0,JFK
2025,7,8,2,20409,N709JB,11618,13204,600,3.0,3.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N746JB,11618,14027,1100,-9.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N760JB,12478,13296,2159,8.0,8.0,0.0,,0.0,0.0,8.0,0.0,46.0,0.0,0.0,JFK
2025,7,8,2,20409,N766JB,12478,10140,1845,123.0,123.0,1.0,,0.0,0.0,0.0,0.0,60.0,0.0,123.0,JFK
2025,7,8,2,20409,N768JB,12953,13204,1630,127.0,127.0,1.0,,0.0,0.0,127.0,0.0,41.0,0.0,0.0,LGA
2025,7,8,2,20409,N768JB,12953,15304,759,-5.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20409,N775JB,12478,14869,1923,9.0,9.0,0.0,,0.0,0.0,9.0,0.0,88.0,0.0,0.0,JFK
2025,7,8,2,20409,N789JB,12478,13204,1729,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N793JB,12478,15304,1045,12.0,12.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N903JB,11618,14843,1645,0.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N905JB,12478,12889,1530,72.0,72.0,1.0,,0.0,0.0,0.0,0.0,77.0,0.0,72.0,JFK
2025,7,8,2,20409,N907JB,12478,13204,2140,255.0,255.0,1.0,,0.0,0.0,0.0,223.0,0.0,0.0,0.0,JFK
2025,7,8,2,20409,N929JB,12478,12892,2210,88.0,88.0,1.0,,0.0,0.0,0.0,88.0,24.0,0.0,0.0,JFK
2025,7,8,2,20409,N934JB,12478,12892,655,-12.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N937JB,11618,12892,1750,-1.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N942JB,12478,14771,1330,-4.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N943JT,12478,12892,1014,61.0,61.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,JFK
2025,7,8,2,20409,N944JT,11618,12892,2030,7.0,7.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N950JT,12478,10994,800,-1.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N950JT,12478,14747,1630,322.0,322.0,1.0,,0.0,0.0,308.0,0.0,0.0,0.0,0.0,JFK
2025,7,8,2,20409,N954JB,12478,13891,1850,3.0,3.0,0.0,,0.0,0.0,3.0,0.0,16.0,0.0,0.0,JFK
2025,7,8,2,20409,N955JB,12478,11697,815,-2.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N958JB,12478,14843,2159,149.0,149.0,1.0,,0.0,0.0,0.0,149.0,41.0,0.0,0.0,JFK
2025,7,8,2,20409,N964JT,12478,12892,900,70.0,70.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,JFK
2025,7,8,2,20409,N969JT,12478,12892,2110,188.0,188.0,1.0,,0.0,0.0,18.0,0.0,26.0,0.0,170.0,JFK
2025,7,8,2,20409,N969JT,12478,14771,615,-12.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N974JT,11618,14843,535,4.0,4.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20409,N976JT,11618,12892,745,-8.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,EWR
2025,7,8,2,20409,N978JB,12478,14771,820,57.0,57.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,JFK
2025,7,8,2,20409,N979JT,12478,14679,1559,38.0,38.0,1.0,,0.0,0.0,38.0,0.0,85.0,0.0,0.0,JFK
2025,7,8,2,20409,N983JT,12478,12892,1900,-2.0,0.0,0.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20409,N983JT,12478,14843,850,-4.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N986JB,12478,12889,1954,173.0,173.0,1.0,,0.0,0.0,13.0,0.0,4.0,0.0,160.0,JFK
2025,7,8,2,20409,N988JT,12478,14679,730,-9.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N989JT,12478,12889,930,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N990JL,12478,12892,1659,10.0,10.0,0.0,,0.0,0.0,10.0,0.0,32.0,0.0,0.0,JFK
2025,7,8,2,20409,N991JT,12478,12892,801,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N992JB,12478,12889,630,-11.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N992JB,12478,14771,2000,179.0,179.0,1.0,,0.0,0.0,0.0,35.0,12.0,0.0,144.0,JFK
2025,7,8,2,20409,N996JL,12478,11697,654,-1.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20409,N996JL,12478,14843,1530,-6.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20416,N605NK,11618,13303,1700,31.0,31.0,1.0,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,EWR
2025,7,8,2,20416,N612NK,12953,13303,955,39.0,39.0,1.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N612NK,12953,13930,1830,227.0,227.0,1.0,,0.0,0.0,0.0,0.0,231.0,0.0,0.0,LGA
2025,7,8,2,20416,N625NK,12953,11697,1955,217.0,217.0,1.0,,0.0,0.0,0.0,0.0,209.0,0.0,0.0,LGA
2025,7,8,2,20416,N629NK,11618,13204,1110,-5.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N630NK,12953,11057,830,-1.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N635NK,11618,10599,910,-8.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N635NK,11618,11057,1555,-5.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N635NK,11618,13204,2155,,,,,1.0,0.0,,,,,,EWR
2025,7,8,2,20416,N636NK,11618,10423,1000,-5.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N636NK,11618,12266,2020,290.0,290.0,1.0,,0.0,0.0,0.0,0.0,254.0,0.0,0.0,EWR
2025,7,8,2,20416,N644NK,12953,13204,1155,-9.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N662NK,11618,12266,1205,2.0,2.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N668NK,12953,12266,551,-4.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N679NK,11618,11433,1400,-7.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N680NK,11618,10397,525,-6.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N703NK,11618,11298,700,-3.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N703NK,12953,13577,1635,-8.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,0.0,0.0,LGA
2025,7,8,2,20416,N706NK,12953,11697,600,2.0,2.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N716NK,11618,11697,515,2.0,2.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N717NK,11618,11697,1758,-1.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N718NK,11618,13204,629,-7.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N720NK,12953,11298,1335,-7.0,0.0,0.0,,0.0,0.0,0.0,0.0,42.0,0.0,0.0,LGA
2025,7,8,2,20416,N726NK,11618,13930,500,-8.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N731NK,12953,11433,630,-5.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N741NK,11618,11697,1635,6.0,6.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N744NK,11618,12892,1015,0.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20416,N966NK,12953,13204,555,5.0,5.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N974NK,11618,10868,1155,-7.0,0.0,0.0,,0.0,1.0,,,,,,EWR
2025,7,8,2,20416,N974NK,11618,13577,1817,,,,,1.0,0.0,,,,,,EWR
2025,7,8,2,20416,N977NK,12953,11066,1524,-10.0,0.0,0.0,,1.0,0.0,,,,,,LGA
2025,7,8,2,20416,N977NK,12953,11433,2124,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20416,N977NK,12953,13931,1055,-10.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20416,N980NK,11618,12889,653,7.0,7.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20436,N236FR,12953,10397,1130,-7.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20436,N310FR,12478,10397,620,-5.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N323FR,11618,10397,559,-11.0,0.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20436,N336FR,12953,11292,2255,103.0,103.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,84.0,LGA
2025,7,8,2,20436,N343FR,12953,11057,1259,-9.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20436,N346FR,12953,10397,630,20.0,20.0,1.0,,0.0,0.0,20.0,0.0,47.0,0.0,0.0,LGA
2025,7,8,2,20436,N354FR,12478,14843,600,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,0.0,0.0,JFK
2025,7,8,2,20436,N375FR,12478,15304,1130,-11.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N379FR,12478,10397,900,-10.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N394FR,12478,14843,1104,-8.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N634FR,12478,13303,1244,-12.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N635FR,12478,12889,659,49.0,49.0,1.0,,0.0,0.0,26.0,0.0,0.0,0.0,0.0,JFK
2025,7,8,2,20436,N642FR,11618,10397,1104,1.0,1.0,0.0,,0.0,0.0,,,,,,EWR
2025,7,8,2,20436,N644FR,12478,11298,1305,6.0,6.0,0.0,,0.0,0.0,6.0,0.0,12.0,0.0,0.0,JFK
2025,7,8,2,20436,N663FR,12478,13204,659,22.0,22.0,1.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20436,N664FR,12478,12892,1137,-10.0,0.0,0.0,,0.0,0.0,0.0,0.0,23.0,0.0,0.0,JFK
2025,7,8,2,20436,N669FR,12953,11042,1738,121.0,121.0,1.0,,0.0,0.0,0.0,3.0,36.0,0.0,118.0,LGA
2025,7,8,2,20436,N706FR,12953,14492,1700,139.0,139.0,1.0,,0.0,0.0,0.0,5.0,42.0,0.0,134.0,LGA
2025,7,8,2,20436,N713FR,11618,14843,2205,231.0,231.0,1.0,,0.0,0.0,14.0,0.0,29.0,0.0,217.0,EWR
2025,7,8,2,20436,N717FR,12953,11298,2200,124.0,124.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,108.0,LGA
2025,7,8,2,20452,N101HQ,12478,10693,1514,179.0,179.0,1.0,,1.0,0.0,,,,,,JFK
2025,7,8,2,20452,N101HQ,12953,14524,2129,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20452,N102HQ,12478,10721,1559,,,,,1.0,0.0,,,,,,JFK
2025,7,8,2,20452,N102HQ,12478,14492,1052,-5.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20452,N103HQ,12953,12323,1540,56.0,56.0,1.0,,0.0,0.0,5.0,0.0,13.0,0.0,51.0,LGA
2025,7,8,2,20452,N103HQ,12953,12339,959,-9.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N106HQ,12953,11278,1129,2.0,2.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N107HQ,12953,13244,1440,177.0,177.0,1.0,,1.0,0.0,,,,,,LGA
2025,7,8,2,20452,N107HQ,12953,15370,1845,184.0,184.0,1.0,,0.0,0.0,0.0,184.0,26.0,0.0,0.0,LGA
2025,7,8,2,20452,N107HQ,12953,15412,900,15.0,15.0,1.0,,0.0,0.0,15.0,0.0,1.0,0.0,0.0,LGA
2025,7,8,2,20452,N108HQ,12953,11193,1530,235.0,235.0,1.0,,0.0,0.0,0.0,232.0,24.0,0.0,3.0,LGA
2025,7,8,2,20452,N108HQ,12953,11278,700,-4.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N108HQ,12953,14524,1115,-6.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N110HQ,12478,11042,1229,-9.0,0.0,0.0,,0.0,0.0,,,,,,JFK
2025,7,8,2,20452,N110HQ,12953,11042,750,-6.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N110HQ,12953,15919,1825,205.0,205.0,1.0,,0.0,0.0,0.0,78.0,0.0,0.0,120.0,LGA
2025,7,8,2,20452,N111HQ,12953,10581,914,-10.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N111HQ,12953,10792,2025,,,,,1.0,0.0,,,,,,LGA
2025,7,8,2,20452,N111HQ,12953,12339,1400,13.0,13.0,0.0,,0.0,0.0,13.0,0.0,7.0,0.0,0.0,LGA
2025,7,8,2,20452,N113HQ,12953,11042,1210,-8.0,0.0,0.0,,0.0,0.0,,,,,,LGA
2025,7,8,2,20452,N113HQ,12953,14524,1708,67.0,67.0,1.0,,0.0,0.0,0.0,4.0,147.0,0.0,63.0,LGA
