YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,1,30,2,19790,N178DN,12478,14771,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N179DN,12478,12892,3.0,3.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N187DN,12478,12892,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N188DN,12478,10397,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N193DN,12478,12892,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N302DN,12478,13303,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2024,1,30,2,19790,N306DN,12478,14635,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N307DX,12478,11697,63.0,63.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2024,1,30,2,19790,N307DX,12478,13303,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N320DU,12478,14683,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N326DN,12478,11697,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N326DN,12478,13204,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N327DN,12478,13303,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N342NB,12478,13495,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N354DN,12478,11697,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N361NB,12478,11433,28.0,28.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N362NB,12478,11433,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N362NB,12478,13495,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N368NB,12478,10397,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N370DN,12478,13303,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N3738B,12478,10423,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N3744F,12478,14027,22.0,22.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N3744F,12478,14635,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N3765,12478,10423,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N377DE,12478,10423,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N382DA,12478,10397,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N394DX,12478,13204,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N410DZ,12478,12892,19.0,19.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N418DX,12478,12892,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N503DZ,12478,14747,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N511DE,12478,12889,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N512DE,12478,14869,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N517DN,12478,14679,11.0,11.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N522DA,12478,14747,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N525DA,12478,12889,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N527DE,12478,11292,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N527DE,12478,14057,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N528DE,12478,14107,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N534DT,12478,14107,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N539US,12478,10397,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N540DE,12478,12889,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N549DN,12478,12889,50.0,50.0,1.0,3.0,0.0,0.0,,,,,
2024,1,30,2,19790,N549DN,12478,14843,7.0,7.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N550DN,12478,14679,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N6705Y,12478,15024,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N705TW,12478,14771,7.0,7.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N710TW,12478,10397,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N712TW,12478,14771,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N722TW,12478,14771,10.0,10.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N723TW,12478,14771,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N803DN,12478,15304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N812DN,12478,10397,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N817DN,12478,14869,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N823DN,12478,14843,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N840MH,12478,12173,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N855DN,12478,14869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N863DN,12478,14869,21.0,21.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N863DN,12478,15304,13.0,13.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N876DN,12478,14027,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N890DN,12478,11292,3.0,3.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19790,N920DU,12478,13204,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19790,N928DU,12478,15304,-14.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N101NN,12478,14908,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N103NN,12478,12892,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N104NN,12478,14771,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N105NN,12478,12892,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N106NN,12478,12892,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N108NN,12478,12892,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N108NN,12478,12892,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N111ZM,12478,12892,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19805,N112AN,12478,14771,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N113AN,12478,12892,227.0,227.0,1.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,175.0
2024,1,30,2,19805,N115NN,12478,12892,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N115NN,12478,12892,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N116AN,12478,14771,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N116AN,12478,14771,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N302SS,12478,11057,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N304RB,12478,13303,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N319TE,12478,14107,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N326RP,12478,13303,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N326SJ,12478,14107,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N334TL,12478,14107,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N336RU,12478,11057,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N378SC,12478,13303,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N723AN,12478,13303,38.0,38.0,1.0,2.0,0.0,0.0,38.0,0.0,24.0,0.0,0.0
2024,1,30,2,19805,N757AN,12478,13303,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N760AN,12478,14107,32.0,32.0,1.0,2.0,0.0,0.0,,,,,
2024,1,30,2,19805,N804AW,12478,11057,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N810NN,12478,13303,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N834NN,12478,10423,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N863NN,12478,13930,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N863NN,12478,13930,22.0,22.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N887NN,12478,10423,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N891NN,12478,10423,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N9017P,12478,11503,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N9018E,12478,15024,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N906AN,12478,11298,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N909NN,12478,13303,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N925NN,12478,11057,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N956NN,12478,11298,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19805,N962AN,12478,11057,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N969NN,12478,11298,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19805,N971AN,12478,11057,78.0,78.0,1.0,5.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
2024,1,30,2,19805,N992NN,12478,13303,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19930,N238AK,12478,14771,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19930,N248AK,12478,14679,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19930,N284AK,12478,14057,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19930,N471AS,12478,14747,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,19930,N483AS,12478,14747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,19930,N941AK,12478,14771,45.0,45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2024,1,30,2,20304,N305SY,12478,12264,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N305SY,12478,13930,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N316SY,12478,11042,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20304,N316SY,12478,13930,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N323SY,12478,10693,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N323SY,12478,10792,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N323SY,12478,13930,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20304,N324SY,12478,13930,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N132EV,12478,12397,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N132EV,12478,14576,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N135EV,12478,13931,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N138EV,12478,14492,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N153PQ,12478,11057,-14.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N153PQ,12478,14122,-13.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N176PQ,12478,10792,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N176PQ,12478,12451,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N181PQ,12478,10785,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N184GJ,12478,14492,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20363,N186GJ,12478,13198,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N186PQ,12478,12339,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N186PQ,12478,13931,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N186PQ,12478,15096,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N195PQ,12478,12397,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N197PQ,12478,12264,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N279PQ,12478,10792,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N297PQ,12478,11193,-15.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N303PQ,12478,10693,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N303PQ,12478,12339,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N309PQ,12478,11193,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N316PQ,12478,14321,13.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0
2024,1,30,2,20363,N316PQ,12478,14576,78.0,78.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,78.0
2024,1,30,2,20363,N326PQ,12478,11193,-13.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N331PQ,12478,10994,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N331PQ,12478,11042,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N331PQ,12478,11057,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N538CA,12478,14492,57.0,57.0,1.0,3.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
2024,1,30,2,20363,N538CA,12478,15096,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N691CA,12478,13487,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20363,N907XJ,12478,11433,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N908XJ,12478,11042,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N908XJ,12478,12339,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N909XJ,12478,10785,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N909XJ,12478,14685,-14.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N909XJ,12478,14685,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N910XJ,12478,10581,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N910XJ,12478,11057,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N910XJ,12478,14685,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N913XJ,12478,10994,24.0,24.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N925XJ,12478,13487,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N926XJ,12478,14524,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N929XJ,12478,10821,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N929XJ,12478,10994,-16.0,0.0,0.0,-2.0,0.0,0.0,,,,,
2024,1,30,2,20363,N929XJ,12478,14524,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N930XJ,12478,14321,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N932XJ,12478,13487,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N933XJ,12478,11433,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20363,N933XJ,12478,14492,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2016J,12478,13204,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2043J,12478,11697,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2047J,12478,11697,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2059J,12478,13204,18.0,18.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2151J,12478,12892,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N2156J,12478,12892,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N238JB,12478,13930,19.0,19.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N238JB,12478,14576,632.0,632.0,1.0,12.0,0.0,0.0,571.0,0.0,0.0,0.0,41.0
2024,1,30,2,20409,N247JB,12478,10721,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N247JB,12478,14492,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N265JB,12478,14492,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N265JB,12478,14685,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N265JB,12478,15096,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N266JB,12478,10792,28.0,28.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N283JB,12478,15096,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N304JB,12478,10721,51.0,51.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0
2024,1,30,2,20409,N3065J,12478,10693,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3065J,12478,12266,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3077J,12478,13198,18.0,18.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3077J,12478,13342,64.0,64.0,1.0,4.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N3113J,12478,14683,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3115J,12478,10800,7.0,7.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3118J,12478,10423,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3125J,12478,13495,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N3125J,12478,14986,53.0,53.0,1.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N3132J,12478,14027,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N337JB,12478,10721,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N337JB,12478,10721,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N337JB,12478,10792,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N337JB,12478,14576,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N339JB,12478,10397,53.0,53.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,24.0
2024,1,30,2,20409,N339JB,12478,11433,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N354JB,12478,10721,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N355JB,12478,10721,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N358JB,12478,10792,35.0,35.0,1.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N375JB,12478,13204,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N4077J,12478,12892,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N507JT,12478,10732,19.0,19.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N508JL,12478,14869,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N517JB,12478,10721,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N534JB,12478,12451,17.0,17.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N559JB,12478,14635,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2024,1,30,2,20409,N579JB,12478,14843,-16.0,0.0,0.0,-2.0,0.0,0.0,,,,,
2024,1,30,2,20409,N592JB,12478,10994,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N592JB,12478,15304,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N606JB,12478,14107,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N606JB,12478,14635,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N607JB,12478,11292,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N615JB,12478,15304,95.0,95.0,1.0,6.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N633JB,12478,14027,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N637JB,12478,15304,30.0,30.0,1.0,2.0,0.0,0.0,,,,,
2024,1,30,2,20409,N639JB,12478,13204,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N641JB,12478,11697,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N641JB,12478,14254,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N729JB,12478,13303,-14.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N729JB,12478,13303,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N763JB,12478,10721,12.0,12.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N768JB,12478,13204,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N779JB,12478,14027,344.0,344.0,1.0,12.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0
2024,1,30,2,20409,N827JB,12478,14869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N834JB,12478,14843,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N907JB,12478,11697,24.0,24.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N929JB,12478,14679,-12.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N942JB,12478,12892,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N943JT,12478,12892,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N945JT,12478,12892,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N947JB,12478,14747,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N964JT,12478,14771,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N965JT,12478,13891,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N969JT,12478,12889,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N972JT,12478,11697,-15.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N974JT,12478,14843,22.0,22.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N975JT,12478,14893,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N978JB,12478,12892,18.0,18.0,1.0,1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N979JT,12478,12889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N979JT,12478,12892,10.0,10.0,0.0,0.0,0.0,0.0,,,,,
2024,1,30,2,20409,N982JB,12478,14771,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N983JT,12478,14679,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N986JB,12478,14771,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N991JT,12478,12892,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N995JL,12478,14843,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N998JE,12478,14843,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20409,N999JQ,12478,13204,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,1,30,2,20452,N102HQ,12478,10693,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
